id,predicted_shares
4968,3088.8354897971194
27231,3119.59024517171
29655,2454.2135845723383
34440,1730.3828796743037
9641,2110.294365382485
7920,4546.861408616015
24683,7147.342345086547
39410,2340.002635388189
26780,3103.6595323604556
37523,2634.7234739240043
22755,3886.0487343096856
16113,4339.32907798276
34104,8822.587896091072
22023,3866.5205539279996
22939,2550.4733697548654
18507,3491.8851486543945
20822,2210.4269698887124
4949,2213.411033924786
457,3227.1686025441704
31460,5598.841243830834
6169,8968.835434885703
20453,9244.346002910104
12093,3832.8513827769266
34795,6903.793585353848
24280,4465.140554494705
25050,1635.4733668597573
28192,2952.2742808483054
34786,2001.2460436702636
14545,2003.5019676173094
33887,1386.4603316121033
1219,2180.468774351498
28578,4599.177029982125
15135,7404.667821561344
32683,2700.9916778992574
17511,4383.184268241469
11682,4215.664816474248
32615,2799.6214485123196
9880,1684.5041975946838
34132,3215.6962814627664
36377,3732.2323057044855
13226,5787.34062699433
20046,9218.678455852103
15971,3005.8455675496334
15676,4972.259390001609
12092,4080.5705801188465
27960,8064.290044252229
6515,1499.7173217077818
6049,2664.428898197215
16315,1730.441529321618
22996,3043.0290326989993
9303,8340.121158428397
7780,3591.3696299798917
27754,2510.771807605485
28518,14434.566597608004
21622,9736.898042054403
25603,5353.209427204314
8969,2023.7005413671877
22527,2219.5168814466356
25528,4102.797756860131
37653,1862.1334425985165
27316,1478.4350522413251
14363,3545.712348792704
2000,3904.8058879231235
10173,2385.4574931220363
33594,2512.2618773390345
4,2216.6441507743393
8690,3398.549635033269
8022,2241.9886324888967
3105,2870.0558363876785
12711,2834.0791909196932
1668,2632.7669843020954
11635,5010.813762113129
26459,4921.996437225259
29507,4095.388672961233
19872,1969.5854293043228
14699,1392.4280765127571
29805,2443.7282725705923
31536,4327.888203747339
9584,2034.8291240780434
3899,3079.053507333923
21135,2462.1035442333955
12082,2770.7715516740027
39274,2396.932849287163
10539,3085.7322064324544
27837,5264.564782080203
28676,1994.126779542101
31760,2474.192624249307
772,2269.560903212617
25764,1692.483372395541
23687,2755.846608740409
11770,4408.593503838036
12214,2248.185211033483
33970,1588.1417266495948
23455,4314.699819299503
3502,2494.198073015795
4347,2713.9920176530186
13972,2673.9678564530836
277,2151.7990005705406
38229,1627.2903486389298
28777,1837.9998989743688
36100,2043.5371940139844
3425,2048.2622501190212
14848,3053.216201718836
1912,2554.5229978086136
17055,4318.121137466968
29912,2853.2850965679104
3161,3337.847227851095
37267,4542.2293433582145
16860,2740.364784905843
21091,1979.2124778454586
31385,2448.109119321293
7672,2720.5856549649893
23024,8878.931704095983
29392,3123.454974067634
15951,2024.444040141611
7571,2341.159197429459
22810,1954.821333732027
12782,6437.24411283614
9806,2303.4085852624253
24906,2345.0461631268836
10657,4900.686015449599
19848,1479.823766376378
9568,2148.3946914810067
34381,1481.8681376865127
9747,1456.4972673284342
17915,10626.397898165751
12705,1925.2718748918103
261,7859.568233657552
32024,2111.5443460534457
18406,2546.5601037811457
2744,5388.419525197787
32783,3696.1278964815215
12311,1976.8269745119906
11501,2279.262530670286
20592,1464.3017485033997
26634,1657.7143338758062
22517,2896.6087528621656
32834,4261.420350070437
20919,10435.939285604598
1427,3741.0154003922853
2772,5849.141303542165
27080,2430.851391707874
9666,1329.8220170637526
22086,4738.644114901015
34571,2611.7411383816298
21723,3135.404742273454
9687,2675.173662534309
27287,2557.1825976261603
28819,9159.994784082439
1801,4297.200187636786
21866,3382.766362702192
29278,1436.5339108564315
37243,6777.563906795721
7794,1862.0643134064928
9419,2226.187635390336
8090,4622.879022801575
16866,2665.9540026751124
1285,3288.5849710884186
27847,2553.3417557920748
26568,18524.172643184153
1901,2812.57711377998
10410,2377.3450923430437
4867,3135.3667633706004
1416,3001.925990746227
34433,1855.4481154143277
29568,3516.048543669525
11732,2462.9943314614957
28990,3954.062681037375
17847,2011.0076554701768
28181,2621.753386255185
566,2198.338002453853
27131,4201.193738206983
18561,2326.3445775642895
16942,7190.98711743802
9842,3913.961711766256
21489,2004.5146631798489
39152,2490.865814104513
27550,2455.862661082164
6915,3443.744147031449
18934,2040.35008341037
7845,1964.5000501928234
6682,2382.6855660264864
24609,2130.48598328871
32055,1940.0748617333768
37602,7832.778810715494
21893,3969.579854094502
18618,1344.27796163662
20741,1929.7438334018907
11015,2124.6141218584603
19718,1506.218695197802
1052,2087.8036819366084
32452,3584.9787853959156
15215,1783.1456300783186
24872,1693.1410123683215
6892,1461.2769037076607
32662,8203.804149651265
4639,4567.911187545977
26136,2373.8057715032182
1012,1888.6282052759418
14320,2265.526151654345
8317,1396.8395392556492
29420,2433.3456249433007
1109,2334.4364550161326
13077,2265.6465444051855
26767,5346.774803847357
1107,2010.5832273718106
28056,1797.158595398118
1133,5497.893654488842
6870,3060.4508616706858
25913,1446.7235056999061
19955,6316.666286560932
26165,2952.3400772373875
33651,2641.9976378097635
16441,3689.722539937483
7643,1957.3501967373572
11917,5192.905334640148
20441,2203.4443349852113
25381,2499.5795616496985
14766,2098.476227828166
15337,2251.563163131973
33725,3327.6611815975198
28872,3413.040599205514
17208,2028.4243044499838
14200,4409.695787660558
23220,1974.2196047783134
1491,1915.1958069545688
39348,6256.394299042061
13066,2857.7311791493767
17452,6940.173319279213
6442,2013.6949354627325
17537,3228.775620855764
5881,4675.892902499625
24553,4007.4425388763707
11444,4552.331293689702
26931,2893.5420903473887
24632,2780.6744823643585
20697,2631.1329211676575
3269,2510.0830540744487
14293,2191.435184511962
36197,2001.1525891294575
4421,5278.592675958541
17082,3117.962167961568
13810,2543.0481001655794
9790,2672.4053833189523
10421,5366.041106944771
29869,3548.0742890401243
37062,2259.288712762146
29003,2488.290823763878
1090,2092.513025906636
31518,3415.481242272741
31876,1626.8020760826291
18186,6874.2042181278075
24403,2642.77026479764
33790,3177.2369431815246
1048,1762.580301674108
39262,1481.435518276015
23607,1968.7978777581911
38119,2583.8102423300115
12681,4401.70735046631
15503,6093.15895523244
33829,3635.9165646026872
20066,2704.691996871036
33958,1954.0472766212802
31256,6679.759437081162
27709,2413.4704092754337
33490,6251.606922094643
842,11240.418946310461
25189,3288.861043219337
13131,4531.74043723617
7289,2863.917334122414
5751,8804.33685084406
22803,3306.847412080556
33646,2211.182093269511
24893,1439.5044161041599
6904,2068.718765489905
35083,2321.3929905858317
13430,2741.3034166426055
3193,2739.3859518274166
24990,3124.430879689625
23566,9493.68735530305
15019,4143.765720538512
573,5282.2831305076925
39385,1446.741036025222
1465,2944.793766665296
884,1844.955780543975
9025,2098.6862348391487
17998,2818.088485908019
2029,2183.221440387244
3933,4213.212713257534
38763,2656.16981992328
22735,1487.1508176332325
26139,1663.95038252192
21433,7098.161865438398
7573,3821.743264578202
18521,6479.486352944749
23626,1761.5190740869748
38918,2003.5322893609068
31872,3834.9391399226415
28592,1394.7072265609386
24875,4349.745880117107
18153,6426.913495613748
6536,1627.1383608169053
19512,5886.675661892901
7964,2448.789310178145
31482,2902.514783610085
36731,4925.874804979487
25726,1902.8183758703508
6885,6638.013381110114
30860,7917.831623101429
3836,2690.857558115288
19634,3544.861303880092
33864,2232.9413068494036
18829,3496.1445566745588
30071,5178.078866672031
15315,1382.0337386611616
26457,2868.730476004045
1108,2362.7082794020257
29700,3721.214193452255
20490,4853.567409941265
37530,5616.986436981737
37818,2329.4620345200137
11405,1722.6971452465739
11499,1373.7335181595536
14894,3337.711909951251
27904,3061.654147250854
17039,2436.205512870684
18200,1996.5476864170266
35202,4233.439357516159
33942,2110.648503171756
19117,3224.260691867626
16214,5946.223362716605
441,2495.6958655674343
30493,7287.257209396028
9205,3268.104961361134
16719,7419.8569946884845
20970,3348.3203654188333
28136,1480.8258981512056
491,1831.7997299695178
4890,2655.477518637679
21967,4755.463950583164
12802,4256.780714084899
34342,4891.522106830931
10533,1451.6683716448865
7499,1349.6208705840756
21941,6030.3781078140055
31297,10775.800986192755
16470,8495.400367355762
1339,2091.102623855696
11014,3694.7115161780343
27988,2692.665084919404
36009,2574.6093641566513
12843,2267.7047216386914
18128,3345.57058622561
7836,2550.826368840395
33283,2796.38271728552
39098,4572.781340199707
17660,2624.4797615539865
28170,3893.9918152353434
10630,8928.268242056343
3356,6067.040998904609
39312,5057.359048514088
10422,1463.819215714282
36646,1740.982137449453
35102,2053.212190332954
22941,2617.0420111497306
7578,2797.4357410332013
18159,1950.2592966033992
18749,8250.801188565909
18986,5723.378413967529
31949,2197.5120727876797
7822,2177.957632266052
25261,2077.95600645465
6394,3318.286340715557
29637,2427.094423407857
6204,6405.603999941484
5233,2169.9827829143737
31593,1542.1929485590279
34038,1629.2047706987325
35575,1333.9563606730785
3150,2623.5019784517235
14321,2583.7111579437797
4650,7924.978699797418
14936,1478.8150767854565
25078,1815.5888476260945
2622,5150.730858488496
7600,1411.0745300417868
18718,1644.0358610787014
22134,6435.08062925136
31382,2466.6462238200897
29356,1657.3940426210634
21294,2496.1288638110277
39550,2107.8291180837537
7168,1448.5349950776026
13617,2852.8670774593274
10276,3245.9104580679386
26412,1833.893503947703
10470,3350.207381158444
18607,9241.088252457543
861,9996.988385559558
15420,4340.93123274152
22585,1928.1132351777635
22786,7748.630859725048
12895,3015.0169181184297
31766,3444.847964594935
22681,4941.0222774931935
13095,4508.0527778999785
7948,2058.720787342398
268,3429.84464021262
6604,2040.3106501770424
38041,4037.3218599564757
6863,2215.0316827752035
9097,3464.918391877957
35801,4747.526983495106
18683,2391.2610218366103
28688,2459.682677490233
2496,3086.159188171096
33230,2037.9171357229975
24483,5304.516868276993
13974,1396.0401184348223
19785,6797.331115554597
11550,15808.438960153186
22707,3682.1487898873615
1423,2057.5473178762522
26826,4839.802125296467
52,2149.2063818489096
25297,1693.4408824078243
1846,2490.536790572699
36003,9649.673009975211
274,3228.2923961571673
24349,2982.831189596476
27786,2314.6666053041363
30050,2638.8864519864937
12422,2391.055673875642
19957,3448.2716270327114
23314,1472.585528908838
29930,3722.6755220528576
34076,2475.164298991065
34421,5699.911597349263
4726,5218.6074302632005
28789,13928.567877698208
25306,6180.374130637659
9403,3418.877634636469
19792,1591.510772469472
19959,2376.065178850214
22892,1445.6861400455973
22900,1644.5575541397932
28510,3592.0274281990464
25157,2951.721335864983
33229,5390.138702036154
2081,1823.7863710022627
34749,4155.455123242686
17683,1771.4047139502811
29135,1689.8984893391957
33083,6299.591787830399
8504,2378.120724279936
30565,4567.773958445364
37470,2415.882841389149
4657,5617.829267857481
16242,2828.593753798959
36895,3227.006418393495
31180,4833.610048998203
5034,2465.81971726738
2531,2255.373097511935
12179,4325.323452358497
16953,2468.633212746656
21588,2224.5972897417387
6663,2870.6254958661775
17723,5250.667385207635
15978,1415.2109816849404
15097,4154.4193637794
4850,3783.193577748765
4325,2946.3406032568523
19916,2070.6461177637116
13462,2661.032612322904
2348,1775.153930439912
6267,2946.5439725053966
19393,2433.6707117682345
29868,1572.1193192541398
3519,2837.077686271088
30498,2280.116511933593
19140,1627.435887507605
27795,1496.49745470988
9595,2304.9243627621518
25469,2389.390251342505
5533,2743.3301192536255
28832,2104.908390187227
33258,4222.545178387729
36094,2906.933253025827
17742,1488.0149390591948
32222,2367.770485126288
38015,7002.364792025109
35181,1496.8604528850733
1396,1891.4653705614016
21165,4944.759908704369
28912,2357.429384381785
23,3352.588717897137
30731,2197.9130243725194
9640,1383.077113554495
940,2431.28938244055
35601,2209.691839675639
10490,5880.864742076195
8426,2546.7042337285993
3510,2979.40925889439
25871,2297.53803479303
1188,4813.93745786556
4449,2364.5610067222615
12909,1601.8947288482836
23735,1567.338237690913
21141,3493.578303807902
4146,2737.9773251927677
11890,12374.87637226572
26354,1994.661049805456
1788,3115.7991202296976
9619,3903.519044362401
39187,6350.688271939275
39157,3356.9049353900164
20832,3731.405340591922
33151,2417.599786733469
1623,1763.4922267734676
5954,2348.8049828027692
18217,4056.2838089343772
17319,9797.933139285082
11636,3163.9723457785376
7745,2750.274735074025
22158,2219.6378043210116
30528,2965.2586100270714
8324,2118.857212608243
6603,2530.9263716632845
20347,5520.171688030572
29653,3403.47549547904
35830,2385.1384768686303
14273,6765.778875315154
22154,3645.272250151886
16701,4520.564484772179
14851,4060.875293227103
18126,4919.194106439433
5882,5473.500939201847
14528,2853.7993028968076
39441,1500.943313146345
34067,1752.3962511940115
308,2165.126588882354
6911,1951.9190207112194
2247,1803.9077269010697
20835,3706.0853381657125
22405,3610.3004127645136
39567,2176.6416445064538
24646,2537.2376776709375
4455,4085.898298231708
27403,7977.175338329572
14344,1682.54561306154
4756,2194.325127330825
10598,3119.491647447987
30617,5030.046827941491
5809,3595.6612490291154
21367,1992.4402609058632
14617,1441.0378160651205
15335,5851.480840558041
29370,3896.896061909601
2138,2553.6350665471145
12995,2802.7510892245655
29522,3872.5551546202814
5646,2667.515329320684
4824,4738.489805612975
32533,3533.6036085513765
1570,4616.240172868062
6244,4919.648148909607
30491,2616.8348995540237
36931,7781.503742047033
38196,5056.555924836252
34269,1406.1188161612683
19437,3983.2991789885155
23375,3569.9568339465077
13256,2064.055246052411
16235,3055.3506089377756
24793,1586.2160749942063
20117,4082.845668175696
6585,3477.736862147394
17505,2607.2785095894496
15214,1547.891876609155
10656,3706.133942481669
30389,1445.5351720788158
2273,1769.8107945364848
25617,2274.2906430685925
26706,5486.723997913655
19992,2493.5468652124905
32624,2016.9745838122662
22586,3741.965551328912
36274,2801.4236700477595
14068,5647.343675873317
26150,2496.7946603543464
3946,5235.73180917848
37226,1995.7983897151996
19327,3858.773888065201
28088,2903.3007435025775
4630,6865.595079816991
29383,3352.3513629699883
20632,1936.362301799827
5426,2139.1190805067295
14223,2080.1213786225508
38009,3697.2894906578863
14272,3103.842013141091
16655,2877.703479473886
19062,1994.8873724336734
21041,16193.156619217749
25407,2071.3496529022664
2323,2171.764939403051
27625,9553.506613505691
10063,2187.588295085078
17411,1653.1075962140471
1113,1753.8656335269384
6860,1751.2759103229387
6650,1508.3113072728324
38845,1394.2447119052727
29384,4342.974327027466
14145,1984.5994606819386
12440,2550.6545610039843
31641,2793.5861621265426
6482,1598.5754164242508
1576,2368.5404640585384
23339,5882.966831882484
24238,5037.694473523075
1603,2125.1858673264273
8374,1362.79655491448
38935,2705.2351312390447
15071,2327.555402562396
585,2214.420861089584
15566,24606.147687850505
10930,2990.7236790861452
24325,3071.01317046171
5195,3058.4289086350536
18773,3255.0665306424744
25972,5203.230194769947
20374,1676.4901608181203
7028,3418.6574172408004
14652,2932.769849353329
38624,3213.6452718002984
3737,3464.775036384628
4400,2201.9394141869943
19891,3375.3090864316327
24067,4530.289303117439
14668,2809.908517689155
35228,2328.1711652507993
12066,5609.206899425564
37166,1362.6241939171807
14146,2439.3944367819468
23002,12198.991245889025
4237,2859.5893111822434
16381,7840.847649363405
6361,3555.8788372231706
32361,3363.565917684578
21406,6059.441515513522
25747,2895.774900141848
34137,2948.5723665525416
34853,1329.507320790289
15962,1841.4731268843261
22661,4119.0320303681165
34130,1462.6973706273366
32168,4085.777540020346
25202,3009.579095872344
31227,1541.803854586725
20482,2508.088475052751
29818,2227.3922408103963
24630,1765.4301751417872
13053,3225.588645724252
16501,2053.5101665446323
12341,1505.6188587818876
33500,2021.0503611448603
26922,2715.00807525935
480,2191.515820872488
4619,2765.844793075562
2135,1899.9283920565417
22329,1871.3516776451236
36018,2224.866029003359
1165,2790.4177865441516
3843,3622.250192093613
32382,2568.6651033953012
18404,2059.7602704057585
39194,2634.975375636286
26075,2960.875000196407
31435,3315.620474863658
30937,1639.3567261853634
4047,8259.433412890243
9701,2551.2092924252734
3635,2128.986446190308
12024,2612.850250260095
1819,1975.393651116267
20816,2940.9015255905674
25386,4582.259392131362
35138,1928.3088372160048
21306,2739.4625997769913
1807,2709.8958534611766
17008,1513.3475816281352
27991,10570.637323387227
5040,3879.8631477124604
39478,3542.337795902394
7569,2843.3791990322525
21807,1571.495201230021
22471,3908.8508515753715
19223,3204.670653681344
5148,2782.3803485394997
7579,1410.8363363143633
38923,2944.967227838919
20248,2033.0344723985368
34924,2213.0887716599905
29561,5755.834958309331
12694,4666.320099900313
24471,3817.675225708987
28827,1874.1574282802817
6926,1423.8063013528122
39562,2690.4052633426345
17428,5890.933198751922
9235,1631.0366023315437
24697,1480.568487144195
34669,1636.3234238529299
38626,1634.6462627195897
11585,2193.568785885469
9792,4152.942511187147
18887,2370.850432763513
23158,4246.168793954476
28465,2472.178616262871
25319,2975.147983517226
20250,4242.517521348439
5455,2459.3500945689443
28580,1956.7635605233459
2741,3529.6091320844293
25352,3491.2693514030607
9273,3239.334923718097
1590,2971.5188568660483
4672,2452.2273108156332
15578,2782.0362571772803
7665,2775.1857335862624
24422,4704.976752207014
23942,2638.8262769151684
1240,9630.733797086295
25423,4493.919631734962
31300,6176.158142141249
9238,5608.2856728384395
24779,1477.7742298778307
33265,4573.0554894435445
23034,2082.379446182121
9936,3550.803262179463
21126,3537.3916577967425
27432,1998.2293545047019
12837,2178.257089569269
22881,1951.3713091164325
34298,1692.6789816103926
12783,2557.181841345385
30790,1894.0006756993275
7950,2576.6868008522742
22016,3847.5031068763706
31903,8926.606884410352
27338,2801.064248825675
28086,3396.4974834458
15871,3845.679517500175
35606,4771.0886618407685
33657,2331.154590871149
14290,6715.651338818505
11153,2513.5538476067304
2237,2050.14912263108
24149,3161.556910460659
36958,3420.0175175336985
26067,2396.3244102074536
15039,2918.4424621529365
11470,7305.600835165654
35624,1854.056063959287
18519,2812.956411316595
37679,2801.035023949023
29627,2146.449820562586
26576,6027.447146402933
35615,4629.025225773214
5843,3369.346528668508
21154,2031.506758094687
4740,2639.79080517019
23879,2405.8956143226733
10917,2642.4180901343357
37659,1553.8476521015007
8919,2273.5665695943
38287,1601.2268038134362
430,2151.9569811461006
38856,1460.2269692937384
12848,2285.5407410144803
26653,1694.9634330414049
9420,2269.2446939521083
32996,2410.9179703118098
12701,1367.153151175058
24542,2790.9016920776667
12503,2542.558306713215
9469,2225.3302975671313
17277,2280.486472496996
34333,1846.8670330561674
75,2758.722758799195
13166,2528.8985544007182
36651,1493.0313030173843
11797,1350.24638851653
3488,6794.4433705544725
18679,2353.6203453804355
9284,1841.9868798189245
10595,5041.1581958863235
11749,4992.105895610763
37061,1976.5842200762002
15695,2641.864671838315
708,3836.017178905585
26650,3465.163605368103
13549,5430.016494139583
35075,2038.0647538179403
18282,1600.2236450450496
10210,1882.3419561847286
22638,3084.062198178568
36462,5510.426616422403
29724,2611.3610185051193
7729,2347.2656222186906
34250,1360.008810767193
21073,2210.8019663083337
29330,3665.373092111613
17703,5557.409723507389
35955,1565.197143233635
10012,2787.368271922075
2982,3066.7686924846125
26881,8054.479752590804
12736,3214.3691831076776
16721,7692.984144749096
16377,3385.3034349762324
32586,1775.969121489936
24772,2597.160977008361
11327,3624.161438462985
1412,2918.696354459564
725,4654.415794032448
30017,2456.671872509453
23830,1690.3134285245387
25399,2107.5515556196724
3548,2781.376819071376
16483,3360.4135293268564
9381,2483.8067260395596
18408,4055.2474968501024
24499,2474.3693186623505
39126,4171.348995507455
17639,1910.397620385704
33194,1809.654010228829
776,1827.592622425712
4548,8314.916682296418
14525,2316.86919683912
37008,1420.055893759469
1,1746.9951599042015
1876,2997.4225702724657
22389,2803.8932017483257
28773,3341.620303508273
6542,2570.4680082003083
36790,2523.1609625473666
37565,1760.68765371054
28292,1650.7704509428268
34147,1539.1639997030443
20606,12026.9381784939
61,2554.1083080235253
10982,3270.1780682234344
31284,4791.442075251404
35416,8941.714995953727
30170,1849.2481955146259
29498,1620.6346853678822
31464,2342.6523204450305
18872,3593.8402447795984
17609,9758.720641266846
11973,5034.887927445766
35017,2534.635200212281
37596,9280.784024564364
4351,3365.9356981917167
32145,1932.9829739827128
35277,2049.9350312265615
27635,2265.2214491694012
26317,3128.2446679505433
4750,4040.1148294774366
26152,1921.3077852721499
20363,8392.007930794554
9672,4466.934947663843
13557,2769.2928145420174
18396,2424.447137065707
4974,3102.4958737886254
7330,4041.5667808940857
10065,6194.588086013346
15406,3260.7383805005934
21934,2819.960833025128
13307,2198.147383985411
19860,5919.026200507892
31020,1631.3192754484814
23491,2981.6526361264464
18553,4350.281246721878
438,2760.1993857935395
17222,4006.1814809211805
564,4256.881684959973
31920,4799.46690990362
29859,1802.9753278474914
23811,2706.678927068553
25508,1979.4645940394569
39621,6384.600870005284
9548,3091.469530823058
22395,2191.073902711962
8492,3043.070335554128
7402,2144.48257631593
3619,3892.740004906846
5732,2405.0208147066414
20233,2374.649577922494
3705,2342.764364930097
2525,3439.3427259183536
20057,3526.493752829203
10359,1478.4894980501454
23784,1949.2887033085508
34590,5649.66167284991
5199,2307.5556965118158
16141,2319.2681426886884
6334,5250.761232940814
10838,4719.233077165376
29870,2628.4594037189754
36738,2381.501072217203
31267,1673.9490390441636
3318,1842.5297157964774
14869,1480.7816429011345
8735,1356.4494562304367
15731,2490.124281570742
25756,1670.8837735523005
34985,3900.663224899093
35511,4928.926806840585
28944,3238.020346348729
17825,2863.799638101846
15617,2394.1497835723685
24728,3168.271706857727
911,3487.128354826118
25542,6843.650603572392
33308,2544.7388341746678
15771,6214.565566789522
34160,6161.637106582271
36313,4078.662400356454
11717,1340.2558171459762
20846,1793.8650380956888
19564,2857.779103351653
21394,1531.4363736094965
29874,2986.4597488088557
5262,4029.628288634644
17644,2507.2302647420006
23910,2756.7150363601977
251,13246.80122313121
19647,2082.03182467479
22498,6693.740207643991
9311,2769.2956974544186
31451,1501.8732392316908
12619,2946.388492044677
1045,2039.010208425803
22683,1731.1462461897165
14163,1887.8737490428935
1704,2365.6250115236503
21846,1414.3365763709598
37238,3158.663635745235
15546,4576.382363282787
28871,2321.3735612776745
24418,4140.828973977138
681,1776.6982620927065
35447,2141.973642057339
13278,2634.9721995098726
14508,2354.397052406734
30501,6319.724377526825
21055,4286.185063055717
23068,3205.0551407041717
31894,5248.572041199576
17419,3573.8980527651547
28025,2162.074084712193
35420,2716.1882247719723
354,8155.06799164767
35047,2054.576019921626
25853,7575.243064823595
35726,2988.429580964535
6188,2056.625397674118
9351,2079.409482490274
4990,2607.0556991283142
2561,2269.39698597239
8807,1823.0528881231337
28954,4998.842193488684
36512,2728.358865845923
23204,2821.3451252058567
14206,1548.718550138947
16169,4167.297603842629
34846,5470.537408356746
7375,2904.8656812834197
23734,1507.5919290760814
2229,2063.2129141737914
7487,1950.3410393377897
18841,2675.9605260935455
14914,2066.399795754341
6835,2863.2546057492027
15742,2533.1281993188527
86,4687.697004168113
13630,3500.6142093803414
20525,1668.4584851265065
34781,3112.030070016258
30514,2644.2444390827004
35621,3705.9543125697055
23229,5024.427751060087
3931,2986.646453547371
15341,3029.0461781634394
39170,1585.4678113078137
12374,3244.5255265407045
19048,2694.770296714765
34949,1595.6946498166487
37547,2520.928271971721
6481,3547.140041943097
6868,1497.3559115752598
10926,3507.8939611325422
12893,2532.9146217361103
19735,7931.918875030338
5215,2251.6026368639764
18035,2848.290700594697
25332,3227.2448121272737
35699,1609.8501388918587
28115,6166.296634667449
6206,5453.263781858804
19535,4599.614971335164
22269,2564.087737853046
10854,3768.921462978663
9986,5965.717091614385
26994,1925.44842215514
20361,1554.2019721833185
4810,2253.5864883848612
31249,4083.187539963284
21970,3266.557612173971
20177,2302.7348682908414
29261,3688.283665286447
19387,3776.2455675567094
304,4784.924214419423
14299,3431.4057787725155
21010,2694.563126540391
10369,1329.046703649577
19543,2080.483633924667
20628,9152.701224980558
21758,3625.97546082613
6225,2894.4310836870886
35599,2576.0235218261737
18421,2514.3592588954734
11904,3990.979350327075
2115,1787.6797994468766
8692,6780.80607782066
4217,2524.426368794813
35541,3630.9702173701676
16591,2597.8819220502496
34168,2140.6334966703425
16620,1405.3944348278264
26323,2878.5140027193083
28534,3338.047631993875
12865,1781.6865032406326
37693,5770.270051066491
12001,2436.6577905737504
37059,2775.225158823151
9997,1648.920924361313
20638,8372.129999142757
22227,2342.5932015391836
6946,2688.655805061111
35521,2085.6540493471516
3077,2240.6233116795966
18143,6231.037759968375
29403,15946.046114463752
14576,2614.9764043744594
11644,2315.420589316828
35816,1978.5271379819724
3277,3740.553250020646
17495,5166.8209217492695
24199,3593.805501556562
25107,3932.026299495823
7679,2505.9420510494883
32235,8473.819077305103
8726,2044.1177901191193
24807,2162.839199723085
800,3662.0206850642107
3230,2311.5443855085246
21888,2131.1637966295443
17538,3413.163858063241
39461,2632.217415398232
4955,2719.233162384802
5115,2934.1124154305107
29710,1827.8777708606067
33390,3169.3966297779443
30896,1868.286289725612
11348,2084.677086837187
29292,4518.719573914695
30788,1443.9422312072088
15902,3788.731301053993
37236,9640.01863214316
12058,2342.9452156183243
36415,1798.0866094334335
19388,5144.078586384289
3643,3943.0697357658164
20554,3536.801711577512
38217,2583.9442039771025
17512,2331.2075628899324
28061,5681.776518045504
21481,3272.6561739323015
1864,1999.0189749364636
34907,1997.9330200243671
26985,4635.025575188399
7336,4318.281717951956
10732,2202.334244718268
32380,2761.607578353172
30609,3401.267552602315
36360,4927.04308057239
37995,1752.6731323687022
83,2107.395736507971
979,2767.9895367542554
27263,1442.7140622749469
28487,11351.272127857275
13325,3657.2424263930034
31423,4144.278135334438
1599,6986.726774510204
27102,1412.7014272860015
17876,3769.661781341272
13126,3205.8138869342993
24020,2703.5739098154118
5511,2134.0031736383125
7752,3155.3122994529335
22213,1672.0964201784705
10217,2641.001817734149
27054,4618.901937557182
6134,2716.037352888804
14121,2184.4299595168595
10075,1577.175429326793
31917,4909.339799046637
29887,1726.837598698378
18701,6187.338057338089
26269,3628.3739015745323
11368,1392.2135958037366
14084,2461.6861727102987
32549,6607.742273035462
28248,1632.0944158272187
15484,2323.770034265052
14401,2481.808427276247
14597,1453.6811495209101
12740,3633.254751712377
31347,1853.0693740151933
26286,1503.8003256545353
4152,2707.026796772993
27744,1895.4175097260252
19108,3166.950938990072
10454,2120.8304847011163
34389,2152.1063536742754
8247,1444.1354329102342
9061,6874.536227426539
20563,1522.7738492813723
3986,2303.700950763755
14686,8849.321878360504
3929,3270.661642718447
1282,1822.8925867450876
16749,9952.613206539572
30250,3814.805242760469
7431,3295.8851862214774
9057,2894.6837998461783
20635,3904.5684280315127
8225,8863.686795735133
27925,2718.4838266521706
12335,4703.589868326906
18027,2485.035335369792
25661,4487.443599502455
23828,2669.987653079063
19557,3857.125569090959
34619,5223.248737545425
36493,6798.7575521212575
34143,2402.4337036634824
14335,2071.2365605101168
30420,2439.5923253413716
25123,4208.271358863769
11645,2780.454682160342
22234,1746.2498911686046
12022,3851.1660719466454
30258,1410.1179704488304
5921,2219.264131255166
36099,2293.7874391497567
4500,2925.398864284792
16971,3435.0646768369706
21993,2099.075438561578
31777,2362.395533438594
17822,1327.705900621669
2791,2882.9464639857633
27617,2219.4941154422595
30867,1847.0883295342128
10821,1888.1889302953898
28787,5592.162263626041
23494,3048.4709400582824
27029,4217.023851811867
8161,2665.3778535616393
33404,2302.4108671940094
24410,3286.8590458142294
11275,3572.4259609630767
12223,2291.4012085005756
19463,2178.5239287129148
34024,4238.3110412053575
609,2874.2139041952096
330,4783.279592527239
39432,1512.506776594632
9349,3179.5079562071096
37980,1468.9199179978768
10859,2773.489387445065
18808,7426.032557260074
4859,3146.5722105615782
2649,2843.35202010778
19779,2004.5673061497168
25895,2037.9142429508297
29907,3951.0447639245826
7049,4121.485400663496
3922,3494.8439386090454
27293,3467.031194728418
7685,2305.7481992597327
2692,4976.542446983675
316,4472.43088838409
4009,1984.2706623039842
39205,2335.1919916480865
27686,6863.8717518663825
14443,3289.639877981767
32118,2229.1140484641646
7678,3136.3526592628054
21986,2122.699042760136
39595,1476.531006661038
38547,1340.1183272393203
5975,2456.946439217954
9830,1996.056824004595
16426,3756.3529386468126
9448,5898.649857785217
1243,2187.927233850407
35942,2915.1732711434947
15394,4870.452305129161
